title,studio,domestic_gross_x,foreign_gross,year,id_x,release_date,movie,production_budget,domestic_gross_y,worldwide_gross,id_y,rating,genre,director,writer,runtime
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1789,R,Drama,Adrian Lyne,Amy Holden Jones|William Goldman,117 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1790,R,Comedy|Drama,Paul Bogart,Harvey Fierstein,126 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1794,NR,Art House and International|Drama|Science Fiction and Fantasy,Krzysztof Kieslowski,,122 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1795,PG,Action and Adventure|Art House and International|Classics|Drama|Mystery and Suspense,,Tom Laughlin,112 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1797,R,Action and Adventure|Drama|Mystery and Suspense,Arturo Ripstein,Arturo Ripstein|Hal Craig|Jose Emilio Pacheco,91 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1799,NR,Drama,Mitchell Leisen,Joe Eisinger,85 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1800,R,Comedy|Drama|Musical and Performing Arts,Stephen Daldry,Lee Hall,110 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1801,PG-13,Drama,Peter Weir,,133 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1802,NR,Action and Adventure|Classics|Western|Romance,George Marshall,Sydney Boehm,95 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1803,PG-13,Comedy|Drama,Jocelyn Moorhouse,Jane Anderson,117 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1804,PG-13,Comedy|Science Fiction and Fantasy|Romance,Terry Hughes,Ezra Litwak|Marjorie Schwartz,104 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1805,NR,Drama,Joe Hisaishi,,112 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1807,R,Art House and International|Comedy|Drama|Romance,Damian Harris|Damien Harris,Damian Harris,92 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1809,R,Comedy|Horror,Larry Cohen,Larry Cohen,95 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1812,PG,Action and Adventure|Comedy,,Dan Gordon|Bob Gale,114 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1813,G,Drama|Horror|Science Fiction and Fantasy,Kinji Fukasaku,Charles Sinclair|Tom Rowe|William Finger,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1814,NR,Art House and International|Comedy|Drama|Romance,Lukas Moodysson,Lukas Moodysson,89 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1815,NR,Comedy|Musical and Performing Arts,George Sidney,Isobel Lennart,127 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1816,PG-13,Comedy|Drama,Robert Altman,Anne Rapp,118 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1818,PG,Action and Adventure|Mystery and Suspense,Terence Young|Gail Harvey,Shimon Wincelberg|Dorothea Bennett|Albert Simonin|Joe Eisinger,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1820,NR,Comedy|Drama|Special Interest,Raoul Ruiz,Raoul Ruiz,83 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1821,NR,Art House and International|Comedy|Drama,Roman Bondarchuk,,
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1823,NR,Art House and International|Comedy|Drama,Pjer Zalica,Pjer Zalica,111 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1824,NR,Art House and International|Drama,Romuald Karmakar,,114 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1825,NR,Drama|Science Fiction and Fantasy,William Eubank,William Eubank,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1826,PG,Action and Adventure|Drama|Mystery and Suspense,John Glen,,131 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1828,NR,Art House and International|Drama|Romance,Heiner Carow,Wolfram Witt,108 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1829,NR,Animation|Kids and Family,,,60 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1835,R,Comedy|Drama,Paddy Breathnach,Conor McPherson,105 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1839,PG,Documentary,Lucy Walker,,111 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1840,R,Drama|Romance,Bernardo Bertolucci,Bernardo Bertolucci|Susan Minot,118 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1845,R,Drama|Mystery and Suspense,James Cox,Captain Mauzner|James Cox,100 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1847,NR,Classics|Musical and Performing Arts|Western,George Sidney,Sidney Sheldon,107 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1848,R,Action and Adventure|Art House and International|Drama|Mystery and Suspense|Science Fiction and Fantasy|Special Interest,Darren Aronofsky,Darren Aronofsky,85 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1849,NR,Art House and International|Comedy|Documentary|Television,Maud Linder,Maud Linder,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1850,PG-13,Drama,Michael Rhodes,John Wells,112 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1851,NR,Animation|Special Interest,John Hubley|Faith Hubley,,72 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1852,NR,Art House and International|Drama,Alejandro Gamboa,Benjamin Cann,100 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1853,PG-13,Comedy,Sam Weisman,,106 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1854,PG,Action and Adventure|Drama|Romance,Robert Florey,Carroll Young,68 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1855,G,Action and Adventure|Kids and Family|Science Fiction and Fantasy,,Michael Ende|Karin Howard,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1858,G,Classics|Comedy|Musical and Performing Arts|Romance,Boris Sagal,,96 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1860,NR,Classics|Western,Sam Peckinpah,,94 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1861,R,Art House and International|Horror|Science Fiction and Fantasy,Harry Bromley Davenport,Harry Bromley Davenport,80 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1863,NR,Comedy|Drama,Gerald Thomas,Patrick Cargill|Norman Hudis,86 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1864,NR,Drama,Jackie Earle Haley,Robert Lowell,94 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1866,NR,Classics|Comedy|Drama|Romance,David Lean,,98 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1867,G,Action and Adventure|Classics|Drama|Western,John Ford|Henry Hathaway|George Marshall|Richard Thorpe,,180 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1869,R,Action and Adventure,,,81 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1870,R,Horror,Steve Miner,Ron Kurz|Ron Kurtz,87 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1871,R,Drama,Francis Ford Coppola,Ronald Bass,112 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1873,R,Horror,,,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1874,R,Horror,Sompote Sands,,91 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1875,PG-13,Comedy,Jason Bloom|James Bloom,,87 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1876,NR,Art House and International|Drama,Ann Hui,Ivy Ho,103 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1879,PG,Art House and International|Drama|Faith and Spirituality,Mary McGuckian,Mary McGuckian,120 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1883,PG,Action and Adventure|Drama|Mystery and Suspense,Michael Winner,,114 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1885,NR,Action and Adventure|Science Fiction and Fantasy,Nathan Juran,Nigel Kneale|Jan Read,103 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1888,R,Horror,Marc Ickx,,92 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1889,PG,Drama,Milos Forman,,155 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1891,NR,Action and Adventure|Art House and International|Drama,Seijun Suzuki,,89 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1894,R,Art House and International|Drama|Romance,Karel Reisz,Harold Pinter,127 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1898,R,Action and Adventure|Art House and International|Drama,Daniel Lee,Daniel Lee,103 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1899,PG,Comedy|Horror|Science Fiction and Fantasy,Tim Burton,Warren Skaaren|Michael McDowell|Larry Wilson|Michael Bender,93 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1900,R,Action and Adventure|Drama,Rick Cluchey,,60 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1901,R,Action and Adventure|Art House and International|Drama|Mystery and Suspense,Bharat Nalluri,Samuel Vincent|Jonathan Brackley|Sam Vincent,104 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1902,NR,Horror|Mystery and Suspense,Robert Day,,78 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1905,R,Art House and International|Comedy|Drama,Jasmin Dizdar|Jasmine Bizdar,Jasmin Dizdar,109 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1908,NR,Science Fiction and Fantasy|Romance,John Krish,,75 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1911,PG,Classics|Drama|Mystery and Suspense,Sidney Lumet,Lawrence Sanders|Frank Pierson,95 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1912,PG,Comedy,Bill Duke,James Orr|Jim Cruickshank|Judi Ann Mason|James Cruikshank,106 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1913,NR,Action and Adventure,,,
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1914,R,Art House and International|Drama,,,115 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1916,NR,Drama|Mystery and Suspense|Television,Colin Bucksey,,100 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1918,NR,Action and Adventure|Classics|Documentary,Henry MacRae|Harry McRae,William Lord Wright|Ian McCloskey Heath,290 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1920,NR,Action and Adventure|Art House and International|Drama|Horror|Mystery and Suspense,Shmuel Hasfari,,100 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1923,PG,Comedy|Drama|Science Fiction and Fantasy,,,116 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1924,PG-13,Action and Adventure|Drama|Mystery and Suspense,Curtis Hanson,,112 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1926,PG-13,Action and Adventure|Drama,Matthew Robbins,Mark Rosenthal|Lawrence Konner|Walter Bernstein,92 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1927,R,Drama|Horror|Mystery and Suspense|Romance,Paul Verhoeven,Joe Eszterhas,127 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1930,PG,Action and Adventure|Art House and International|Classics|Drama|Mystery and Suspense,Guy Hamilton,Evan Jones,102 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1933,R,Art House and International|Comedy|Drama,Peter Greenaway,Peter Greenaway,121 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1938,NR,Classics|Comedy|Musical and Performing Arts|Romance,Henry Koster,Joseph Fields,133 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1939,NR,Drama|Special Interest,,,86 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1941,R,Comedy|Drama|Faith and Spirituality,Nancy Savoca,Nancy Savoca|Richard Guay,124 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1949,PG,Comedy|Romance,Barnet Kellman,Craig Bolotin|Patricia Resnick|Susan Berman,91 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1950,R,Action and Adventure|Drama,Andrew Davis,Dennis Shryack|Patrick Sheane Duncan|Michael Butler|Mike Gray,100 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1951,NR,Classics|Drama,Stuart Heisler,Dale Eunson|Katherine Albert,91 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1952,NR,Action and Adventure|Drama|Mystery and Suspense,Maclean Rogers,,92 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1955,PG-13,Drama|Romance,Clint Eastwood,Richard LaGravenese|Richard La Gravenese,135 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1956,R,Art House and International|Comedy|Horror,Jimmy Sangster,Jimmy Sangster|Jeremy Burnham,93 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1957,NR,Art House and International|Comedy|Drama|Mystery and Suspense,Stefan Ruzowitzky,,110 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1958,G,Drama,Amir Motlagh,Amir Motlagh,74 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1959,R,Drama,Michael Winterbottom,Paul Powell,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1961,NR,Drama,Zhang Jun Zhao,,90 minutes
Fireflies in the Garden,,70600.0,3300000,2011,34,"Oct 14, 2011",Fireflies in the Garden,"$8,000,000","$36,884","$3,587,191",1963,R,Horror,Murray Fahey,,89 minutes
